customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8489-TKDOF,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.31,60.25,No
1117-QXFSY,Male,0,No,No,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.52,2011.04,Yes
5289-OKHZS,Female,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,70.01,566.55,No
7316-LEFZV,Male,0,No,Yes,35,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,93.56,3285.04,No
9915-ATQLO,Male,0,No,No,0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,72.87, ,No
3048-ZNFEK,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,105.07,1158.94,Yes
7988-KCAFR,Female,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,79.35, ,Yes
1009-EWJLB,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.12,4555.32,No
3060-HBTAE,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.86, ,No
3832-IKOXF,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),73.51,294.48,No
4490-QELRN,Male,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.38,1560.84,No
2908-XKIBL,Female,1,No,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,430.51,No
9162-CAHVH,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.64,843.28,No
7413-CUEES,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),64.47,382.98,No
8546-NZDYM,Male,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.9,212.65,Yes
2065-YRHHG,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.33,460.05,No
7943-SFAWO,Female,0,No,No,6,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.43,448.89,Yes
3712-QAOWB,Male,0,No,Yes,36,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),68.75,2481.84,No
2997-UHHSG,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.18,1889.16,No
2970-FFCGS,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.72,576.51,No
9135-JTOOA,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),66.13,264.07,Yes
9669-GDFYA,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.48,76.89,No
1950-ADVBJ,Female,1,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.35,524.74,No
5612-JAVFM,Female,0,Yes,No,4,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),76.33,322.82,No
8326-ODMXT,Female,0,No,No,20,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.56,1256.72,No
8863-OHEOD,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.18,1858.08,No
3891-MBSSD,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.19, ,No
1793-KETKJ,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.71,1294.9,No
7166-OZNKL,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.07,689.33,No
8783-RYAOH,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.56,116.28,No
1827-KLLDP,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),64.81,3578.2,No
4876-HJQZI,Female,0,No,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.79,1787.15,Yes
6109-SNHIV,Female,0,No,Yes,10,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.25,576.16,No
2792-NEUZN,Male,0,Yes,Yes,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.23, ,No
4030-YAVWS,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,60.33,901.19,No
6031-OUOIU,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.12,291.47,No
9393-TYUZI,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.99,5842.31,No
8970-TYZKF,Male,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.41,282.95,No
9577-GRBQK,Male,0,No,Yes,60,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,64.1,3847.46,Yes
5971-SVXYG,Male,0,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,62.5,1684.92,No
6299-FUXAQ,Male,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.39,94.72,Yes
5380-KVZRU,Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.79,1785.14,No
1966-QTIQT,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,84.27,331.28,No
4701-VHQGA,Male,0,No,Yes,14,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),82.52,1152.75,No
2759-MWSXS,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.47,5202.27,No
3079-QMPHS,Male,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.7,1348.62,No
3065-ANSOR,Female,0,No,No,16,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,50.81,818.05,No
7645-QRFSD,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,64.75,326.24,No
7016-HWGCJ,Male,0,Yes,Yes,17,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),55.35,938.21,No
2481-SNBAW,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.62,426.81,No
1054-RGHAY,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.22,1757.13,No
6954-XWHVY,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.39,3603.15,No
4310-ECSAO,Male,0,No,Yes,47,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.14,2601.15,No
8970-XNXNK,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.96,1504.29,No
5547-TEVUN,Female,0,No,Yes,17,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),69.36,1179.28,No
1822-PRGJG,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.25,609.3,No
3198-USPSD,Female,0,No,Yes,14,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.54,979.76,Yes
2308-RBAOE,Female,1,No,Yes,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.29,183.81,No
7035-KJBCW,Male,0,No,No,17,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.44,1464.53,Yes
5491-TEEFI,Male,0,Yes,Yes,20,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,60.31,1199.23,No
8083-CTZVL,Female,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,87.98,550.91,No
3679-NWQRS,Male,1,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),57.45,2054.49,No
3573-IHBMY,Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.53,230.08,No
8368-VVKND,Female,1,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.96,419.1,No
7809-ZMBWE,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,93.88,2454.1,No
1074-FRUJD,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),74.65,69.87,Yes
9232-FBQEY,Female,0,Yes,No,39,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,100.19,3902.03,No
8141-ZLWUJ,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,98.55,779.28,No
1341-UYFHB,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.08,2375.13,No
7136-UGJMQ,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.98,138.46,No
3969-UZNBV,Female,0,No,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.55,1955.72,No
2386-ASUDS,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1511.76,Yes
5124-UKHKD,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.89,279.99,Yes
9378-GHCVB,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,84.36,1951.84,No
5150-OXVVE,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),97.02,2707.52,No
8479-AZDOT,Female,1,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),98.74,1593.83,No
2762-TKQMK,Female,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,52.25,1041.42,No
1481-IZBUI,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.51,3458.57,No
3343-QAYKH,Male,0,No,No,28,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),85.32,2390.75,No
7185-YGCCR,Male,1,Yes,No,56,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,80.87,4536.56,No
2252-LLSFB,Male,0,No,No,19,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),62.49,1188.2,No
7667-SELQQ,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.65,288.36,No
1329-YWQOL,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,88.8,526.03,No
2341-PXSHU,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,64.71,259.41,Yes
2750-EVPFH,Male,0,Yes,No,9,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.85,666.64,Yes
7609-YLOZI,Male,0,No,Yes,15,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),48.33,722.29,No
9044-ZOJPG,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.47,257.83,No
9592-WZUVZ,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.79,1514.39,Yes
1390-NOUGI,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.26,879.31,No
9007-RWRTG,Female,1,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.02,1769.74,Yes
4042-RJGQN,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),91.73,1208.34,No
4223-CLMBC,Male,0,No,No,13,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,54.06,680.3,No
3983-ZWWLG,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.6,458.63,Yes
8694-XQDVY,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,59.67,4299.93,No
8564-RAPMJ,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,85.68,1632.65,No
9502-CJBWM,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,68.02,2036.33,No
4810-GNTQU,Female,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,84.36,1007.87,Yes
1271-XLOYJ,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.12,610.63,No
8069-YGTEA,Female,1,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.76,1373.0,No
4760-CMNXR,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.09,989.67,No
7467-REYPA,Female,1,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.51,441.6,No
9173-OIOQY,Male,0,No,Yes,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),60.96,537.92,Yes
8511-DLZEE,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,51.43,333.69,Yes
5805-GXNXK,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.36,113.17,No
2868-BYGTD,Male,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.27,1591.3,Yes
6690-HTVUS,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),32.34,1591.9,No
4564-NJKBY,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.25,5306.43,No
3265-IQZCX,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.91,2749.39,No
4845-EEVOW,Male,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,101.55,1821.0,Yes
3736-ICTZQ,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),105.54,620.12,No
8657-CRRQX,Male,1,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.83,418.89,No
9194-CFMXO,Female,0,No,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.64,1425.74,No
5675-NEBKI,Female,0,No,Yes,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.57,501.22,Yes
8490-ICYBL,Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),87.12,1489.75,No
1954-BXOFH,Male,1,Yes,No,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.36,940.16,No
6370-EPZRF,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.07,2558.63,No
9228-PMEMQ,Male,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,86.85,3830.33,No
6233-HMSZC,Male,0,No,Yes,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,58.41,1747.42,No
2591-HBHMM,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,113.72,7498.94,No
2312-FXSPH,Female,0,No,No,36,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,72.27,2599.97,No
3139-APIMK,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.87,1480.5,No
3604-YUJDF,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,48.39,1112.47,Yes
5795-GEKMZ,Female,0,Yes,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.58,381.07,No
3808-SWJJK,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,54.57,988.94,No
4741-GRDBN,Male,0,No,No,54,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,43.33,2353.13,No
9780-LGBMN,Female,1,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,88.84,710.58,Yes
2136-IQHBX,Male,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,87.1, ,Yes
2007-FSGJI,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.0,1062.05,No
2435-OEVDT,Male,1,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.23,247.1,Yes
2887-DRDQL,Male,0,Yes,Yes,4,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.21,401.46,Yes
9073-VAVZX,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),106.4,7658.01,No
7353-RNOLD,Male,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),93.68,676.82,No
9954-CTLGK,Female,0,No,No,5,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,58.81,297.46,Yes
8813-OOSKZ,Female,1,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.1,144.51,No
4356-DQCMI,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.42,597.41,No
1038-OWKTB,Female,0,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,72.14,878.83,No
4155-VKCQL,Female,0,No,No,24,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,73.69,1766.68,No
1988-UOPET,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.52,33.35,No
2682-YECAZ,Male,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.44,725.04,No
1933-OBCQY,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.57,1382.75,Yes
1791-LROLP,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.14,114.37,No
4610-HNYQU,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,79.73,2865.57,No
9711-ONRTG,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),82.69,1228.85,No
1959-LUXZC,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.32,1983.1,No
8725-OYNGQ,Female,0,No,No,60,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),84.7,5079.54,No
2875-DIFPY,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,82.4,822.47,No
8099-VVUUB,Female,0,Yes,No,54,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,56.5,3031.54,No
6463-HKMQH,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.69,421.81,No
9465-RNOFK,Female,0,No,No,6,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.83,541.01,No
6420-YAFIH,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.44,2402.18,Yes
